Matric_Aggregate_Group,FTEN,Matric_Status_Code,Age_Group,Race,Gender,Home_Language,Employment,Magisterial_District,Region,Class
1301_1400,T,DEGR,26_28     ,Indian,M,ENGLISH,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
0901_0950,F,HCER,26_28     ,African,F,XITSONGA,Unemployed,SOSHANGUWE,Gauteng,1
1101_1150,T,DEGR,20_21     ,African,M,ISIZULU,Unemployed,BENONI,Gauteng,1
1101_1150,T,KWAL,29_34     ,African,M,NORTHERN SOTHO,Unemployed,SOSHANGUWE,Gauteng,1
1401_3000,T,MATR,35_40     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,1
1101_1150,F,MATR,35_40     ,African,M,ISINDEBELE,Employed,WONDERBOOM,Gauteng,1
0901_0950,F,SENR,29_34     ,African,M,SESOTHO,Unemployed,JOHANNESBURG,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,SOSHANGUWE,Gauteng,1
0951_1000,T,MATR,41_50     ,Coloured,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1
1001_1050,T,DEGR,29_34     ,White,M,ENGLISH,Employed,ROODEPOORT,Gauteng,1
1101_1150,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,1
0801_0850,F,DIPL,22_23     ,African,F,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,KWAL,22_23     ,African,F,XITSONGA,Employed,PRETORIA,Gauteng,1
1051_1100,F,MATR,35_40     ,African,M,ISIZULU,Unemployed,PRETORIA,Gauteng,1
0000_0000,T,KWAL,29_34     ,African,M,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,1
0951_1000,T,SENR,35_40     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1
0601_0800,F,HCER,26_28     ,African,M,ENGLISH,Unemployed,ALBERTON,Gauteng,1
1051_1100,F,MATR,41_50     ,African,M,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,1
1051_1100,F,DIPL,29_34     ,African,F,ISIZULU,Unemployed,UMLAZI,KwaZulu-Natal,1
0000_0000,T,DEGR,20_21     ,White,F,AFRIKAANS,Employed,PRETORIA,Gauteng,1
1151_1200,T,MATR,35_40     ,African,M,XITSONGA,Employed,ROODEPOORT,Gauteng,1
1151_1200,F,DEGR,22_23     ,White,M,AFRIKAANS,Employed,BOKSBURG,Gauteng,1
0951_1000,F,DIPL,26_28     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
0000_0000,T,DEGR,26_28     ,African,F,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1
0000_0000,F,DIPL,29_34     ,African,M,XITSONGA,Unemployed,GARANKUWA,Midlands,1
1101_1150,F,DEGR,26_28     ,African,F,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1
1101_1150,T,DEGR,24_25     ,African,F,XITSONGA,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,KWAL,29_34     ,Coloured,M,AFR/ENG,Unemployed,GOODWOOD,Western Cape,1
0901_0950,T,DIPL,24_25     ,African,F,NORTHERN SOTHO,Unemployed,WITBANK,North Eastern,1
0000_0000,T,KWAL,22_23     ,White,M,ENGLISH,Unemployed,DURBAN,KwaZulu-Natal,1
0901_0950,T,SENR,29_34     ,African,M,ISIXHOSA,Employed,KUILS RIVER,Western Cape,1
0601_0800,T,SENR,35_40     ,African,M,ISIZULU,Employed,ALBERTON,Gauteng,1
1401_3000,F,MATR,35_40     ,African,M,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1
0000_0000,T,KWAL,35_40     ,African,M,TSHIVENDA,Employed,PRETORIA,Gauteng,1
1151_1200,T,DEGR,29_34     ,African,F,SETSWANA,Employed,PRETORIA,Gauteng,1
1151_1200,T,DEGR,26_28     ,African,F,TSHIVENDA,Unemployed,THOHOYANDOU,North Eastern,1
0901_0950,T,MATR,29_34     ,African,F,ISIZULU,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
1001_1050,F,DIPL,29_34     ,African,F,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,1
1201_1300,T,DEGR,29_34     ,African,F,TSHIVENDA,Employed,KEMPTON PARK,Gauteng,1
0901_0950,F,DIPL,29_34     ,African,M,ISIZULU,Unemployed,RANDBURG,Gauteng,1
1201_1300,T,DEGR,22_23     ,Coloured,M,ENGLISH,Unemployed,MITCHELLS PLAIN,Western Cape,1
0601_0800,F,DIPL,29_34     ,African,M,NORTHERN SOTHO,Unemployed,SOSHANGUWE,Gauteng,1
1001_1050,T,DEGR,29_34     ,African,M,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,1
0000_0000,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,BELLVILLE,Western Cape,1
0901_0950,T,SENR,41_50     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
0000_0000,T,DEGR,22_23     ,African,F,ISIZULU,Unemployed,PINETOWN,KwaZulu-Natal,1
0000_0000,F,DIPL,24_25     ,African,F,NORTHERN SOTHO,Unemployed,KEMPTON PARK,Gauteng,1
0000_0000,T,DIPL,26_28     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
0000_0000,T,KWAL,41_50     ,African,M,ENGLISH,Employed,PRETORIA,Gauteng,1
0601_0800,T,HCER,22_23     ,African,M,SETSWANA,Employed,RUSTENBURG,Midlands,1
0951_1000,T,SENR,29_34     ,African,F,ISIZULU,Employed,PRETORIA,Gauteng,1
0801_0850,T,SENR,29_34     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1201_1300,T,DEGR,24_25     ,African,M,ISIXHOSA,Unemployed,PRETORIA,Gauteng,1
0001_0600,T,MATR,29_34     ,African,M,ISIZULU,Employed,KEMPTON PARK,Gauteng,1
0000_0000,F,KWAL,26_28     ,Indian,F,ENGLISH,Unemployed,RANDBURG,Gauteng,1
0000_0000,T,KWAL,26_28     ,African,F,SETSWANA,Employed,BOKSBURG,Gauteng,1
0000_0000,F,DIPL,26_28     ,African,F,NORTHERN SOTHO,Unemployed,ROODEPOORT,Gauteng,1
1151_1200,F,DEGR,29_34     ,African,M,SESOTHO,Unemployed,SOSHANGUWE,Gauteng,1
1401_3000,T,DEGR,24_25     ,White,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,DEGR,24_25     ,African,M,TSHIVENDA,Employed,PRETORIA,Gauteng,1
1001_1050,F,DIPL,26_28     ,African,F,NORTHERN SOTHO,Unemployed,PIETERSBURG,North Eastern,1
1201_1300,T,DEGR,29_34     ,African,M,XITSONGA,Employed,PRETORIA,Gauteng,1
1001_1050,T,DEGR,26_28     ,African,M,XITSONGA,Employed,KUILS RIVER,Western Cape,1
1201_1300,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,KEMPTON PARK,Gauteng,1
0000_0000,T,DEGR,22_23     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1
1101_1150,F,DEGR,26_28     ,African,M,NORTHERN SOTHO,Unemployed,GARANKUWA,Midlands,1
1301_1400,F,MATR,29_34     ,African,F,ISIXHOSA,Employed,GOODWOOD,Western Cape,1
1101_1150,T,DEGR,24_25     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
1201_1300,T,DEGR,24_25     ,African,F,AFRIKAANS,Employed,KEMPTON PARK,Gauteng,1
1401_3000,T,MATR,29_34     ,Indian,M,ENGLISH,Employed,PINETOWN,KwaZulu-Natal,1
1401_3000,T,MATR,29_34     ,Indian,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
1101_1150,F,DEGR,20_21     ,African,M,ISIZULU,Unemployed,KEMPTON PARK,Gauteng,1
1401_3000,T,DEGR,26_28     ,Coloured,M,ENGLISH,Employed,KUILS RIVER,Western Cape,1
0000_0000,T,KWAL,29_34     ,African,M,ENGLISH,Employed,Unknown,Unknown,1
0000_0000,T,KWAL,29_34     ,African,M,ENGLISH,Employed,Unknown,Unknown,1
0000_0000,F,DEGR,29_34     ,African,M,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,1
0901_0950,F,SENR,29_34     ,African,F,XITSONGA,Employed,PRETORIA,Gauteng,1
0000_0000,T,KWAL,29_34     ,African,F,ENGLISH,Employed,Unknown,Unknown,1
0000_0000,T,KWAL,29_34     ,African,M,ENGLISH,Employed,Unknown,Unknown,1
0000_0000,F,DIPL,26_28     ,African,F,XITSONGA,Unemployed,WONDERBOOM,Gauteng,1
0601_0800,T,DEGR,29_34     ,African,M,TSHIVENDA,Employed,WONDERBOOM,Gauteng,1
1101_1150,F,DEGR,18_19     ,African,M,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1
1401_3000,T,DEGR,24_25     ,White,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1051_1100,T,DEGR,26_28     ,African,M,TSHIVENDA,Unemployed,THOHOYANDOU,North Eastern,1
1401_3000,T,DEGR,26_28     ,African,M,ISINDEBELE,Employed,PRETORIA,Gauteng,1
1101_1150,F,DEGR,24_25     ,White,M,ENGLISH,Employed,ROODEPOORT,Gauteng,1
0000_0000,F,HCER,29_34     ,African,M,SESOTHO,Unemployed,JOHANNESBURG,Gauteng,1
0601_0800,T,DEGR,29_34     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
0601_0800,T,MATR,35_40     ,African,F,ISIXHOSA,Employed,WITBANK,North Eastern,1
1201_1300,F,DEGR,26_28     ,White,M,AFR/ENG,Employed,PRETORIA,Gauteng,1
0000_0000,T,DEGR,26_28     ,African,M,ISIZULU,Employed,GERMISTON,Gauteng,1
1301_1400,F,MATR,29_34     ,White,M,AFR/ENG,Unemployed,RANDBURG,Gauteng,1
1001_1050,T,DEGR,29_34     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
0000_0000,F,HCER,26_28     ,African,F,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
1401_3000,T,DEGR,29_34     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
0000_0000,T,DEGR,29_34     ,African,F,ISIZULU,Employed,SOSHANGUWE,Gauteng,1
1301_1400,T,MATR,29_34     ,African,M,XITSONGA,Employed,PIETERSBURG,North Eastern,1
1151_1200,F,DEGR,26_28     ,African,F,SESOTHO,Unemployed,DURBAN,KwaZulu-Natal,1
1001_1050,F,DIPL,24_25     ,African,M,XITSONGA,Unemployed,GARANKUWA,Midlands,1
1301_1400,F,DEGR,26_28     ,African,F,SETSWANA,Employed,JOHANNESBURG,Gauteng,1
0601_0800,T,MATR,35_40     ,African,M,SESOTHO,Employed,BOKSBURG,Gauteng,1
0000_0000,T,DIPL,26_28     ,African,M,ISIXHOSA,Employed,PRETORIA,Gauteng,1
1401_3000,F,DEGR,24_25     ,Coloured,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
1301_1400,F,DEGR,24_25     ,African,F,ISINDEBELE,Employed,SOSHANGUWE,Gauteng,1
0001_0600,F,SENR,29_34     ,African,F,SESOTHO,Employed,PRETORIA,Gauteng,1
1151_1200,T,DEGR,22_23     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,1
1301_1400,T,DEGR,26_28     ,White,M,AFRIKAANS,Employed,Unknown,Unknown,1
0000_0000,T,DIPL,26_28     ,African,F,ISIXHOSA,Student,ALBERTON,Gauteng,1
0851_0900,T,SENR,35_40     ,African,M,ISIZULU,Employed,ROODEPOORT,Gauteng,1
0801_0850,T,SENR,35_40     ,African,F,ENGLISH,Unemployed,WONDERBOOM,Gauteng,1
1401_3000,T,MATR,41_50     ,White,M,ENGLISH,Employed,PINETOWN,KwaZulu-Natal,1
1101_1150,T,DEGR,29_34     ,African,F,SESOTHO,Employed,ROODEPOORT,Gauteng,1
1051_1100,F,DEGR,24_25     ,African,M,NORTHERN SOTHO,Unemployed,RANDBURG,Gauteng,1
1151_1200,F,MATR,29_34     ,African,F,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1
1001_1050,F,DEGR,26_28     ,White,M,AFRIKAANS,Employed,RUSTENBURG,Midlands,1
1201_1300,F,DEGR,26_28     ,African,M,ISIZULU,Unemployed,BENONI,Gauteng,1
0000_0000,F,DEGR,26_28     ,African,F,NORTHERN SOTHO,Unemployed,KEMPTON PARK,Gauteng,1
0000_0000,F,DEGR,26_28     ,African,M,SESOTHO,Unemployed,RUSTENBURG,Midlands,1
0000_0000,F,DEGR,29_34     ,African,M,XITSONGA,Employed,RANDBURG,Gauteng,1
1401_3000,F,DEGR,29_34     ,African,M,TSHIVENDA,Unemployed,KEMPTON PARK,Gauteng,1
0801_0850,F,DIPL,29_34     ,African,M,ISIZULU,Unemployed,UMLAZI,KwaZulu-Natal,1
1401_3000,T,DEGR,20_21     ,White,M,AFR/ENG,Unemployed,PRETORIA,Gauteng,1
1001_1050,F,DIPL,24_25     ,African,F,SETSWANA,Unemployed,BENONI,Gauteng,1
0000_0000,T,DEGR,20_21     ,African,M,ENGLISH,Employed,PRETORIA,Gauteng,1
0000_0000,F,HCER,29_34     ,African,M,XITSONGA,Employed,GERMISTON,Gauteng,1
1001_1050,F,DIPL,24_25     ,African,F,NORTHERN SOTHO,Unemployed,GERMISTON,Gauteng,1
1101_1150,T,DEGR,26_28     ,African,F,ISIZULU,Unemployed,PINETOWN,KwaZulu-Natal,1
1201_1300,F,DEGR,26_28     ,African,F,SETSWANA,Unemployed,GARANKUWA,Midlands,1
1001_1050,F,DEGR,24_25     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1001_1050,T,SENR,35_40     ,African,M,ISINDEBELE,Employed,WITBANK,North Eastern,1
0000_0000,F,DEGR,26_28     ,White,F,ENGLISH,Student,PRETORIA,Gauteng,1
1101_1150,F,DEGR,26_28     ,African,F,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1
1201_1300,F,DEGR,26_28     ,African,M,TSHIVENDA,Employed,RANDBURG,Gauteng,1
0000_0000,T,DEGR,26_28     ,African,F,TSHIVENDA,Employed,RANDBURG,Gauteng,1
0001_0600,T,KWAL,35_40     ,African,M,ENGLISH,Employed,GERMISTON,Gauteng,1
0000_0000,F,DEGR,20_21     ,Indian,F,ENGLISH,Unemployed,UMLAZI,KwaZulu-Natal,1
1101_1150,F,DEGR,20_21     ,White,M,ENGLISH,Unemployed,RANDBURG,Gauteng,1
0000_0000,T,KWAL,29_34     ,African,M,SESOTHO,Unemployed,JOHANNESBURG,Gauteng,1
0801_0850,F,DIPL,26_28     ,African,M,NORTHERN SOTHO,Unemployed,RANDBURG,Gauteng,1
0000_0000,F,DEGR,24_25     ,African,M,SESOTHO,Employed,PRETORIA,Gauteng,1
0000_0000,T,DEGR,29_34     ,African,F,NORTHERN SOTHO,Unemployed,PRETORIA,Gauteng,1
0951_1000,F,DEGR,20_21     ,African,M,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
0851_0900,T,DEGR,29_34     ,African,M,NORTHERN SOTHO,Unemployed,WITBANK,North Eastern,1
1201_1300,T,DEGR,26_28     ,White,M,AFR/ENG,Employed,PRETORIA,Gauteng,1
1401_3000,T,MATR,41_50     ,White,M,AFR/ENG,Employed,PRETORIA,Gauteng,1
0000_0000,F,KWAL,29_34     ,African,F,ISINDEBELE,Employed,JOHANNESBURG,Gauteng,1
0851_0900,F,DIPL,24_25     ,African,M,NORTHERN SOTHO,Unemployed,WONDERBOOM,Gauteng,1
0901_0950,F,DIPL,29_34     ,African,F,XITSONGA,Employed,JOHANNESBURG,Gauteng,1
0601_0800,F,SENR,29_34     ,African,F,XITSONGA,Employed,RANDBURG,Gauteng,1
0000_0000,F,KWAL,29_34     ,African,F,SESOTHO,Employed,JOHANNESBURG,Gauteng,1
0000_0000,F,DIPL,29_34     ,African,F,NORTHERN SOTHO,Student,BENONI,Gauteng,1
0801_0850,T,DEGR,20_21     ,African,F,ISIXHOSA,Employed,WONDERBOOM,Gauteng,1
1051_1100,T,DEGR,26_28     ,African,F,SESOTHO,Employed,WONDERBOOM,Gauteng,1
1051_1100,F,DEGR,24_25     ,White,M,AFR/ENG,Employed,PRETORIA,Gauteng,1
1051_1100,T,DIPL,22_23     ,African,M,ISIXHOSA,Unemployed,ROODEPOORT,Gauteng,1
0851_0900,T,SENR,41_50     ,African,M,NORTHERN SOTHO,Employed,GERMISTON,Gauteng,1
1401_3000,F,MATR,35_40     ,African,M,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,1
0000_0000,F,DEGR,29_34     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1
1001_1050,T,DEGR,18_19     ,Indian,M,ENGLISH,Unemployed,PIETERMARITZBURG,KwaZulu-Natal,1
1101_1150,T,DEGR,29_34     ,African,F,ISIXHOSA,Employed,RANDBURG,Gauteng,1
1151_1200,F,DEGR,22_23     ,African,F,ISIZULU,Unemployed,WITBANK,North Eastern,1
0951_1000,F,DIPL,29_34     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
0851_0900,F,DIPL,24_25     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
1051_1100,F,DIPL,26_28     ,African,F,XITSONGA,Employed,KEMPTON PARK,Gauteng,1
1201_1300,F,DEGR,29_34     ,Coloured,F,ENGLISH,Employed,MITCHELLS PLAIN,Western Cape,1
0951_1000,F,DIPL,24_25     ,African,M,ISIZULU,Employed,WONDERBOOM,Gauteng,1
1151_1200,T,DEGR,26_28     ,African,M,XITSONGA,Employed,SOSHANGUWE,Gauteng,1
0601_0800,T,SENR,29_34     ,African,M,ISIXHOSA,Employed,RANDBURG,Gauteng,1
0901_0950,F,DIPL,24_25     ,African,M,SETSWANA,Unemployed,SOSHANGUWE,Gauteng,1
1051_1100,T,DEGR,29_34     ,African,M,XITSONGA,Unemployed,RANDBURG,Gauteng,1
0000_0000,F,KWAL,41_50     ,White,M,ENGLISH,Employed,GERMISTON,Gauteng,1
1001_1050,T,SENR,29_34     ,African,F,TSHIVENDA,Unemployed,RANDBURG,Gauteng,1
1301_1400,T,DEGR,22_23     ,African,M,SISWATI,Unemployed,GARANKUWA,Midlands,1
1201_1300,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,BENONI,Gauteng,1
1101_1150,F,DEGR,26_28     ,African,M,ISIZULU,Employed,KEMPTON PARK,Gauteng,1
1151_1200,T,DEGR,29_34     ,African,F,XITSONGA,Employed,ROODEPOORT,Gauteng,1
1201_1300,F,DEGR,24_25     ,White,M,AFRIKAANS,Employed,ROODEPOORT,Gauteng,1
1001_1050,F,DEGR,20_21     ,White,M,AFRIKAANS,Employed,WONDERBOOM,Gauteng,1
1401_3000,T,MATR,35_40     ,African,M,XITSONGA,Employed,RANDBURG,Gauteng,1
0000_0000,F,DEGR,26_28     ,African,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
1201_1300,T,SENR,35_40     ,African,F,ISIXHOSA,Employed,GOODWOOD,Western Cape,1
0801_0850,T,DEGR,29_34     ,African,M,TSHIVENDA,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,KWAL,29_34     ,African,M,SISWATI,Employed,Unknown,Unknown,1
0951_1000,T,SENR,29_34     ,African,F,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,1
1151_1200,T,MATR,29_34     ,African,M,XITSONGA,Employed,WONDERBOOM,Gauteng,1
1401_3000,T,DEGR,22_23     ,Indian,F,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
0951_1000,F,DEGR,24_25     ,African,M,NORTHERN SOTHO,Employed,ROODEPOORT,Gauteng,1
1151_1200,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
1201_1300,T,DEGR,26_28     ,Coloured,M,ENGLISH,Unemployed,KUILS RIVER,Western Cape,1
1151_1200,T,DEGR,29_34     ,African,M,TSHIVENDA,Employed,RANDBURG,Gauteng,1
0000_0000,T,KWAL,35_40     ,African,M,ISINDEBELE,Employed,RANDBURG,Gauteng,1
1401_3000,T,DEGR,26_28     ,Indian,F,ENGLISH,Unemployed,RANDBURG,Gauteng,1
1101_1150,F,SENR,29_34     ,African,F,ISIZULU,Employed,SOSHANGUWE,Gauteng,1
1401_3000,T,DEGR,20_21     ,Coloured,M,ENGLISH,Unemployed,BELLVILLE,Western Cape,1
1101_1150,F,DEGR,24_25     ,African,M,SESOTHO,Employed,JOHANNESBURG,Gauteng,1
0000_0000,F,DIPL,20_21     ,African,M,SESOTHO,Employed,ALBERTON,Gauteng,1
1301_1400,T,DEGR,26_28     ,African,F,TSHIVENDA,Employed,PRETORIA,Gauteng,1
0000_0000,T,DEGR,29_34     ,African,F,ISIXHOSA,Employed,GOODWOOD,Western Cape,1
0951_1000,F,DIPL,24_25     ,African,F,ISIXHOSA,Student,PRETORIA,Gauteng,1
0000_0000,F,DEGR,22_23     ,Coloured,F,ENGLISH,Employed,GERMISTON,Gauteng,1
1001_1050,F,DIPL,26_28     ,Coloured,F,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
0951_1000,T,DIPL,22_23     ,African,M,TSHIVENDA,Unemployed,THOHOYANDOU,North Eastern,1
1101_1150,T,KWAL,35_40     ,African,M,ISIZULU,Employed,WONDERBOOM,Gauteng,1
0000_0000,F,DEGR,20_21     ,Indian,F,ENGLISH,Unemployed,DURBAN,KwaZulu-Natal,1
1051_1100,T,MATR,41_50     ,Coloured,M,AFR/ENG,Employed,PRETORIA,Gauteng,1
1201_1300,T,DEGR,22_23     ,African,M,TSHIVENDA,Employed,JOHANNESBURG,Gauteng,1
1401_3000,F,MATR,29_34     ,Coloured,F,ENGLISH,Employed,RUSTENBURG,Midlands,1
0000_0000,F,HCER,29_34     ,African,M,NORTHERN SOTHO,Unemployed,WONDERBOOM,Gauteng,1
0601_0800,F,SENR,29_34     ,White,F,AFR/ENG,Unemployed,PRETORIA,Gauteng,1
1101_1150,T,MATR,41_50     ,African,M,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1
0901_0950,F,SENR,41_50     ,African,M,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1
1301_1400,T,MATR,35_40     ,African,M,ISIZULU,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
0601_0800,F,SENR,35_40     ,African,F,ISIZULU,Employed,BOKSBURG,Gauteng,1
1401_3000,F,MATR,29_34     ,White,M,AFR/ENG,Employed,PRETORIA,Gauteng,1
1301_1400,F,DEGR,26_28     ,White,F,AFR/ENG,Employed,KUILS RIVER,Western Cape,1
0000_0000,T,DEGR,29_34     ,African,M,ISIZULU,Unemployed,WITBANK,North Eastern,1
0601_0800,F,DEGR,29_34     ,African,M,ISIXHOSA,Employed,BELLVILLE,Western Cape,1
1401_3000,T,DEGR,26_28     ,White,M,AFR/ENG,Employed,PRETORIA,Gauteng,1
1151_1200,F,DEGR,29_34     ,African,M,ISIXHOSA,Employed,MITCHELLS PLAIN,Western Cape,1
0901_0950,F,DEGR,26_28     ,African,M,XITSONGA,Employed,JOHANNESBURG,Gauteng,1
1151_1200,F,DEGR,22_23     ,African,M,ENGLISH,Unemployed,BOKSBURG,Gauteng,1
0901_0950,T,SENR,29_34     ,African,F,SESOTHO,Employed,ALBERTON,Gauteng,1
1101_1150,F,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,1
1101_1150,F,DEGR,24_25     ,African,M,ISIZULU,Unemployed,GERMISTON,Gauteng,1
0000_0000,T,DEGR,22_23     ,White,M,ENGLISH,Unemployed,BELLVILLE,Western Cape,1
0000_0000,T,DEGR,26_28     ,White,M,AFRIKAANS,Employed,JOHANNESBURG,Gauteng,1
1151_1200,F,DEGR,22_23     ,African,F,ISIZULU,Employed,PRETORIA,Gauteng,1
1301_1400,T,DEGR,24_25     ,Indian,M,ENGLISH,Unemployed,DURBAN,KwaZulu-Natal,1
1051_1100,F,DEGR,24_25     ,African,M,NORTHERN SOTHO,Unemployed,RANDBURG,Gauteng,1
1401_3000,T,MATR,29_34     ,African,M,ENGLISH,Employed,PRETORIA,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,F,SETSWANA,Employed,KEMPTON PARK,Gauteng,1
0000_0000,F,DIPL,26_28     ,African,F,NORTHERN SOTHO,Unemployed,SOSHANGUWE,Gauteng,1
1001_1050,F,DEGR,22_23     ,African,F,ISIZULU,Unemployed,WONDERBOOM,Gauteng,1
0000_0000,T,KWAL,29_34     ,African,M,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,1
0000_0000,T,DEGR,22_23     ,African,M,ENGLISH,Unemployed,RANDBURG,Gauteng,1
1001_1050,F,DEGR,22_23     ,African,M,XITSONGA,Employed,KEMPTON PARK,Gauteng,1
0000_0000,T,DIPL,24_25     ,African,F,SESOTHO,Unemployed,PRETORIA,Gauteng,1
0851_0900,F,SENR,35_40     ,African,M,NORTHERN SOTHO,Unemployed,GARANKUWA,Midlands,1
0000_0000,T,KWAL,26_28     ,African,F,SETSWANA,Unemployed,GARANKUWA,Midlands,1
1101_1150,F,DEGR,29_34     ,African,F,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1
1201_1300,F,DEGR,26_28     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
0851_0900,F,HCER,29_34     ,African,M,SESOTHO,Employed,WONDERBOOM,Gauteng,1
1151_1200,T,DEGR,29_34     ,African,F,NORTHERN SOTHO,Unemployed,PRETORIA,Gauteng,1
0951_1000,F,DEGR,22_23     ,African,F,ISIZULU,Unemployed,KEMPTON PARK,Gauteng,1
0000_0000,F,DIPL,29_34     ,African,F,NORTHERN SOTHO,Unemployed,WONDERBOOM,Gauteng,1
1301_1400,F,DEGR,24_25     ,White,M,AFR/ENG,Employed,PRETORIA,Gauteng,1
1001_1050,T,DEGR,26_28     ,African,F,SETSWANA,Unemployed,RUSTENBURG,Midlands,1
0000_0000,F,DIPL,29_34     ,African,F,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,1
0000_0000,F,DIPL,24_25     ,African,M,ISIZULU,Employed,GERMISTON,Gauteng,1
0951_1000,T,DEGR,26_28     ,African,M,TSHIVENDA,Employed,JOHANNESBURG,Gauteng,1
0601_0800,F,SENR,29_34     ,African,M,XITSONGA,Unemployed,SOSHANGUWE,Gauteng,1
1101_1150,T,DEGR,26_28     ,African,M,ISIZULU,Unemployed,BOKSBURG,Gauteng,1
1001_1050,T,DEGR,26_28     ,African,M,SESOTHO,Employed,KEMPTON PARK,Gauteng,1
0951_1000,F,SENR,35_40     ,African,M,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
0000_0000,T,DEGR,26_28     ,African,M,SESOTHO,Employed,JOHANNESBURG,Gauteng,1
1301_1400,F,DEGR,22_23     ,African,M,SETSWANA,Employed,GARANKUWA,Midlands,1
1301_1400,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,PRETORIA,Gauteng,1
1101_1150,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,ROODEPOORT,Gauteng,1
1051_1100,T,DEGR,24_25     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1201_1300,F,DEGR,26_28     ,African,F,ISINDEBELE,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,DEGR,24_25     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1
0851_0900,T,SENR,29_34     ,African,M,SESOTHO,Employed,GOODWOOD,Western Cape,1
0000_0000,T,KWAL,26_28     ,African,F,TSHIVENDA,Unemployed,PRETORIA,Gauteng,1
1001_1050,F,DIPL,26_28     ,Coloured,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
1151_1200,F,MATR,35_40     ,African,F,SETSWANA,Employed,GARANKUWA,Midlands,1
